sensor ts value
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-09 03:43:21" 9652
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-10 03:39:56" 9419
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-11 03:41:53" 9534
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-12 03:39:59" 9170
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-13 03:42:04" 9384
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-14 03:42:10" 8745
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-15 03:40:35" 8917
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-16 03:42:20" 8617
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-17 03:41:45" 9372
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-18 03:41:53" 8922
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-19 03:43:48" 9077
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-20 03:42:52" 9457
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-21 03:41:43" 9707
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-22 03:40:39" 9672
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-24 03:42:13" 9652
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-25 03:42:55" 9437
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-26 03:44:04" 9412
/qct/qexa-20/cocos/calibration/QB17/single_shot_readout_fidelity "2025-08-27 03:42:36" 9477
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-02 03:42:59" 13421
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-03 03:42:23" 44991
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-04 03:38:59" 40790
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-05 03:41:59" 41964
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-06 03:37:10" 30689
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-07 03:42:43" 41717
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-08 03:42:11" 51431
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-09 03:43:21" 50468
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-10 03:39:56" 35741
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-11 03:41:53" 38195
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-12 03:39:59" 19200
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-13 03:42:04" 34498
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-14 03:42:10" 45441
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-15 03:40:35" 49479
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-16 03:42:20" 44406
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-17 03:41:45" 47372
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-18 03:41:53" 42750
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-19 03:43:48" 35614
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-20 03:42:52" 51196
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-21 03:41:43" 38277
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-22 03:40:39" 36603
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-24 03:42:13" 37268
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-25 03:42:55" 28766
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-26 03:44:04" 37731
/qct/qexa-20/cocos/calibration/QB17/t1_time "2025-08-27 03:42:36" 38701
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-02 03:42:59" 17843
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-03 03:42:23" 23743
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-04 03:38:59" 18957
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-05 03:41:59" 18829
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-06 03:37:10" 20986
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-07 03:42:43" 25516
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-08 03:42:11" 23203
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-09 03:43:21" 24410
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-10 03:39:56" 20206
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-11 03:41:53" 21574
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-12 03:39:59" 16854
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-13 03:42:04" 21613
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-14 03:42:10" 20756
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-15 03:40:35" 26423
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-16 03:42:20" 23387
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-17 03:41:45" 28144
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-18 03:41:53" 26344
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-19 03:43:48" 22575
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-20 03:42:52" 26006
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-21 03:41:43" 28559
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-22 03:40:39" 28018
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-24 03:42:13" 21039
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-25 03:42:55" 17385
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-26 03:44:04" 22983
/qct/qexa-20/cocos/calibration/QB17/t2_echo_time "2025-08-27 03:42:36" 25218
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-02 03:42:59" 759
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-03 03:42:23" 2445
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-04 03:38:59" 1765
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-05 03:41:59" 2061
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-06 03:37:10" 1169
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-07 03:42:43" 2929
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-08 03:42:11" 3235
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-09 03:43:21" 2825
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-10 03:39:56" 2149
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-11 03:41:53" 2425
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-12 03:39:59" 1108
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-13 03:42:04" 1062
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-14 03:42:10" 1973
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-15 03:40:35" 940
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-16 03:42:20" 1087
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-17 03:41:45" 2542
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-18 03:41:53" 1994
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-19 03:43:48" 2156
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-20 03:42:52" 2846
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-21 03:41:43" 2644
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-22 03:40:39" 2771
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-24 03:42:13" 2443
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-25 03:42:55" 1410
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-26 03:44:04" 1676
/qct/qexa-20/cocos/calibration/QB17/t2_time "2025-08-27 03:42:36" 1805
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-02 03:42:59" 175
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-03 03:42:23" 185
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-04 03:38:59" 245
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-05 03:41:59" 165
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-06 03:37:10" 230
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-07 03:42:43" 205
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-08 03:42:11" 150
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-09 03:43:21" 200
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-10 03:39:56" 185
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-11 03:41:53" 165
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-12 03:39:59" 195
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-13 03:42:04" 150
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-14 03:42:10" 130
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-15 03:40:35" 145
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-16 03:42:20" 190
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-17 03:41:45" 200
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-18 03:41:53" 210
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-19 03:43:48" 190
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-20 03:42:52" 290
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-21 03:41:43" 115
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-22 03:40:39" 140
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-24 03:42:13" 200
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-25 03:42:55" 135
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-26 03:44:04" 180
/qct/qexa-20/cocos/calibration/QB18/error_0_1 "2025-08-27 03:42:36" 125
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-02 03:42:59" 630
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-03 03:42:23" 325
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-04 03:38:59" 650
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-05 03:41:59" 625
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-06 03:37:10" 650
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-07 03:42:43" 920
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-08 03:42:11" 340
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-09 03:43:21" 509
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-10 03:39:56" 509
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-11 03:41:53" 725
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-12 03:39:59" 620
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-13 03:42:04" 560
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-14 03:42:10" 590
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-15 03:40:35" 834
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-16 03:42:20" 395
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-17 03:41:45" 505
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-18 03:41:53" 425
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-19 03:43:48" 395
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-20 03:42:52" 605
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-21 03:41:43" 690
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-22 03:40:39" 480
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-24 03:42:13" 335
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-25 03:42:55" 320
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-26 03:44:04" 335
/qct/qexa-20/cocos/calibration/QB18/error_1_0 "2025-08-27 03:42:36" 500
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-02 03:42:59" 9979
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-03 03:42:23" 9988
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-04 03:38:59" 9985
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-05 03:41:59" 9985
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-06 03:37:10" 9981
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-07 03:42:43" 9987
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-08 03:42:11" 9986
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-09 03:43:21" 9988
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-10 03:39:56" 9991
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-11 03:41:53" 9991
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-12 03:39:59" 9988
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-13 03:42:04" 9984
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-14 03:42:10" 9986
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-15 03:40:35" 9983
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-16 03:42:20" 9989
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-17 03:41:45" 9988
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-18 03:41:53" 9990
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-19 03:43:48" 9990
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-20 03:42:52" 9990
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-21 03:41:43" 9981
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-22 03:40:39" 9993
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-24 03:42:13" 9993
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-25 03:42:55" 9984
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-26 03:44:04" 9992
/qct/qexa-20/cocos/calibration/QB18/fidelity_1qb_gates_averaged "2025-08-27 03:42:36" 9992
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-02 03:42:59" 9597
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-03 03:42:23" 9745
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-04 03:38:59" 9552
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-05 03:41:59" 9605
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-06 03:37:10" 9560
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-07 03:42:43" 9437
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-08 03:42:11" 9755
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-09 03:43:21" 9645
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-10 03:39:56" 9652
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-11 03:41:53" 9555
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-12 03:39:59" 9592
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-13 03:42:04" 9645
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-14 03:42:10" 9640
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-15 03:40:35" 9510
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-16 03:42:20" 9707
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-17 03:41:45" 9647
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-18 03:41:53" 9682
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-19 03:43:48" 9707
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-20 03:42:52" 9552
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-21 03:41:43" 9597
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-22 03:40:39" 9689
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-24 03:42:13" 9732
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-25 03:42:55" 9772
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-26 03:44:04" 9742
/qct/qexa-20/cocos/calibration/QB18/single_shot_readout_fidelity "2025-08-27 03:42:36" 9687
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-02 03:42:59" 31329
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-03 03:42:23" 36486
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-04 03:38:59" 37038
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-05 03:41:59" 34230
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-06 03:37:10" 29960
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-07 03:42:43" 40846
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-08 03:42:11" 36407
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-09 03:43:21" 36609
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-10 03:39:56" 29903
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-11 03:41:53" 35664
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-12 03:39:59" 36831
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-13 03:42:04" 22598
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-14 03:42:10" 29544
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-15 03:40:35" 27872
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-16 03:42:20" 27635
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-17 03:41:45" 32256
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-18 03:41:53" 30466
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-19 03:43:48" 44572
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-20 03:42:52" 40902
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-21 03:41:43" 19893
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-22 03:40:39" 29486
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-24 03:42:13" 42447
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-25 03:42:55" 28459
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-26 03:44:04" 35899
/qct/qexa-20/cocos/calibration/QB18/t1_time "2025-08-27 03:42:36" 28538
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-02 03:42:59" 23899
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-03 03:42:23" 25058
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-04 03:38:59" 21883
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-05 03:41:59" 22010
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-06 03:37:10" 20033
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-07 03:42:43" 26039
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-08 03:42:11" 22592
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-09 03:43:21" 23705
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-10 03:39:56" 20742
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-11 03:41:53" 22854
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-12 03:39:59" 23163
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-13 03:42:04" 19431
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-14 03:42:10" 20771
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-15 03:40:35" 18369
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-16 03:42:20" 23204
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-17 03:41:45" 22345
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-18 03:41:53" 20826
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-19 03:43:48" 23323
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-20 03:42:52" 23346
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-21 03:41:43" 18013
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-22 03:40:39" 22465
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-24 03:42:13" 26588
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-25 03:42:55" 21604
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-26 03:44:04" 23539
/qct/qexa-20/cocos/calibration/QB18/t2_echo_time "2025-08-27 03:42:36" 22317
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-02 03:42:59" 4086
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-03 03:42:23" 4377
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-04 03:38:59" 3362
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-05 03:41:59" 3877
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-06 03:37:10" 3061
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-07 03:42:43" 3715
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-08 03:42:11" 3721
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-09 03:43:21" 3595
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-10 03:39:56" 4079
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-11 03:41:53" 3919
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-12 03:39:59" 3459
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-13 03:42:04" 3147
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-14 03:42:10" 3029
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-15 03:40:35" 2947
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-16 03:42:20" 4415
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-17 03:41:45" 3636
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-18 03:41:53" 4298
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-19 03:43:48" 4175
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-20 03:42:52" 3338
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-21 03:41:43" 2694
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-22 03:40:39" 3491
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-24 03:42:13" 3340
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-25 03:42:55" 3310
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-26 03:44:04" 3366
/qct/qexa-20/cocos/calibration/QB18/t2_time "2025-08-27 03:42:36" 3604
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-02 03:42:59" 315
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-03 03:42:23" 260
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-04 03:38:59" 354
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-05 03:41:59" 365
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-06 03:37:10" 254
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-07 03:42:43" 300
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-08 03:42:11" 254
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-09 03:43:21" 305
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-10 03:39:56" 254
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-11 03:41:53" 290
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-12 03:39:59" 335
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-13 03:42:04" 280
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-14 03:42:10" 335
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-15 03:40:35" 350
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-16 03:42:20" 265
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-17 03:41:45" 335
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-18 03:41:53" 325
/qct/qexa-20/cocos/calibration/QB19/error_0_1 "2025-08-19 03:43:48" 354
